Team,Pos,Penalty,Games,Name,Age,Tgt,Rec,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Fumbles,PPG,ol,rb,wr,qb,te
sfo,RB,1.0,9,Jeff Wilson,27.0,0.8888888888888888,0.7777777777777778,32.666666666666664,0.2222222222222222,8.777777777777779,3.4444444444444446,0.0,0.1111111111111111,5.111111111111112,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
sfo,TE,1.0,17,Charlie Woerner,25.0,0.35294117647058826,0.29411764705882354,0.0,0.0,0.0,3.0588235294117645,0.0,0.0,0.4529411764705883,6.199999999999999,6.4,8.235000000000001,12.0,6.6000000000000005
sea,RB,1.0,17,DeeJay Dallas,24.0,1.3529411764705883,1.2352941176470589,8.117647058823529,0.11764705882352941,1.9411764705882353,7.823529411764706,0.0,0.058823529411764705,2.8,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,TE,1.0,15,Will Dissly,26.0,1.7333333333333334,1.4,0.0,0.0,0.0,15.4,0.06666666666666667,0.06666666666666667,2.506666666666667,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,WR,1.0,10,D\'Wayne Eskridge,25.0,2.0,1.0,5.9,0.0,0.4,6.4,0.1,0.0,2.33,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,TE,1.0,16,Noah Fant,25.0,5.625,4.25,0.0,0.0,0.0,41.875,0.25,0.0,7.8125,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,WR,1.0,14,Marquise Goodwin,32.0,2.857142857142857,1.4285714285714286,-0.07142857142857142,0.0,0.14285714285714285,22.357142857142858,0.07142857142857142,0.07142857142857142,3.2285714285714286,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,WR,1.0,17,Penny Hart,26.0,0.7058823529411765,0.4117647058823529,0.0,0.0,0.0,3.4705882352941178,0.0,0.0,0.5529411764705883,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,RB,1.0,14,Travis Homer,24.0,1.4285714285714286,1.1428571428571428,12.642857142857142,0.07142857142857142,1.5,11.5,0.0,0.0,3.4142857142857146,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,RB,1.0,17,Godwin Igwebuike,28.0,0.5882352941176471,0.4117647058823529,6.9411764705882355,0.058823529411764705,1.0588235294117647,3.5294117647058822,0.0,0.11764705882352941,1.3705882352941174,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,RB,1.0,11,Tony Jones,25.0,0.7272727272727273,0.45454545454545453,12.909090909090908,0.0,4.909090909090909,2.6363636363636362,0.0,0.0,1.781818181818182,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,WR,1.0,16,Tyler Lockett,30.0,6.6875,4.5625,0.5625,0.0,0.125,73.4375,0.5,0.0,12.68125,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,WR,1.0,17,D.K. Metcalf,25.0,7.588235294117647,4.411764705882353,0.35294117647058826,0.0,0.058823529411764705,56.88235294117647,0.7058823529411765,0.058823529411764705,12.047058823529412,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,TE,1.0,14,Colby Parkinson,23.0,0.5714285714285714,0.35714285714285715,0.0,0.0,0.0,2.357142857142857,0.0,0.0,0.4142857142857143,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,RB,1.0,10,Rashaad Penny,26.0,0.8,0.6,74.9,0.6,11.9,4.8,0.0,0.0,11.870000000000001,4.199999999999999,4.7,8.05,2.0,5.200000000000001
sea,WR,1.0,12,Laquon Treadwell,27.0,4.25,2.75,0.0,0.0,0.0,36.166666666666664,0.08333333333333333,0.0,5.491666666666667,4.199999999999999,4.7,8.05,2.0,5.200000000000001
tam,WR,1.0,16,Cole Beasley,33.0,7.0,5.125,0.0,0.0,0.0,43.3125,0.0625,0.0625,7.14375,9.2,6.6,8.809999999999999,16.0,2.0
tam,RB,1.0,12,Giovani Bernard,31.0,2.4166666666666665,1.9166666666666667,4.833333333333333,0.0,0.6666666666666666,10.25,0.25,0.08333333333333333,3.8000000000000007,9.2,6.6,8.809999999999999,16.0,2.0
tam,TE,1.0,17,Cameron Brate,31.0,3.3529411764705883,1.7647058823529411,0.0,0.0,0.0,14.411764705882353,0.23529411764705882,0.0,3.735294117647059,9.2,6.6,8.809999999999999,16.0,2.0
tam,WR,1.0,9,Jaelon Darden,23.0,1.3333333333333333,0.6666666666666666,1.2222222222222223,0.0,0.1111111111111111,4.777777777777778,0.0,0.0,0.9333333333333333,9.2,6.6,8.809999999999999,16.0,2.0
tam,WR,1.0,16,Mike Evans,29.0,7.125,4.625,0.625,0.0,0.0625,64.6875,0.875,0.0,14.09375,9.2,6.6,8.809999999999999,16.0,2.0
tam,RB,1.0,14,Leonard Fournette,27.0,6.0,4.928571428571429,58.0,0.5714285714285714,12.857142857142858,32.42857142857143,0.14285714285714285,0.07142857142857142,15.650000000000002,9.2,6.6,8.809999999999999,16.0,2.0
tam,WR,1.0,14,Russell Gage,26.0,6.714285714285714,4.714285714285714,0.0,0.0,0.0,55.0,0.2857142857142857,0.14285714285714285,9.285714285714286,9.2,6.6,8.809999999999999,16.0,2.0
tam,WR,1.0,14,Chris Godwin,26.0,9.071428571428571,7.0,1.5,0.07142857142857142,0.2857142857142857,78.78571428571429,0.35714285714285715,0.14285714285714285,13.814285714285715,9.2,6.6,8.809999999999999,16.0,2.0
tam,WR,1.0,10,Julio Jones,33.0,4.8,3.1,0.0,0.0,0.0,43.4,0.1,0.0,6.489999999999999,9.2,6.6,8.809999999999999,16.0,2.0
tam,WR,1.0,9,Scott Miller,25.0,1.0,0.5555555555555556,4.777777777777778,0.1111111111111111,0.2222222222222222,4.222222222222222,0.0,0.0,1.8444444444444446,9.2,6.6,8.809999999999999,16.0,2.0
tam,WR,0.9333333333333333,18,Breshad Perriman,29.0,4.333333333333333,2.2777777777777777,0.16666666666666666,0.0,0.1111111111111111,37.333333333333336,0.2222222222222222,0.0,6.222222222222223,9.2,6.6,8.809999999999999,16.0,2.0
tam,TE,1.0,16,Kyle Rudolph,33.0,2.4375,1.625,0.0,0.0,0.0,16.0625,0.0625,0.0,2.79375,9.2,6.6,8.809999999999999,16.0,2.0
tam,RB,1.0,12,Ke\'Shawn Vaughn,25.0,0.6666666666666666,0.3333333333333333,15.0,0.16666666666666666,3.0,2.1666666666666665,0.0,0.0,2.8833333333333333,9.2,6.6,8.809999999999999,16.0,2.0
oti,WR,0.93,20,C.J. Board,29.0,1.1,0.75,0.45,0.0,0.1,7.6,0.0,0.0,1.1800000000000002,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,RB,1.0,12,Trenton Cannon,28.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.08333333333333333,-0.13333333333333333,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,WR,1.0,16,Chris Conley,30.0,2.3125,1.375,0.1875,0.0,0.0625,20.1875,0.125,0.0625,3.35,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,WR,1.0,12,Josh Gordon,31.0,1.1666666666666667,0.4166666666666667,0.0,0.0,0.0,2.6666666666666665,0.08333333333333333,0.0,0.975,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,RB,1.0,8,Derrick Henry,28.0,2.5,2.25,117.125,1.25,27.375,19.25,0.0,0.125,22.012500000000003,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,RB,1.0,8,Dontrell Hilliard,27.0,3.25,2.375,43.75,0.25,7.0,10.875,0.0,0.25,7.65,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,WR,0.8800000000000001,10,Cody Hollister,29.0,1.0,0.7,0.0,0.0,0.0,5.8,0.0,0.0,0.9299999999999999,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,TE,1.0,16,Austin Hooper,28.0,3.8125,2.375,0.0,0.0,0.0,21.5625,0.1875,0.0,4.46875,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,WR,1.0,9,Racey McMath,23.0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,-0.0222222222222222,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,TE,0.9857142857142858,7,Kevin Rader,27.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.2571428571428571,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,TE,1.0,16,Geoff Swaim,29.0,2.5,1.9375,0.0,0.0,0.0,13.125,0.1875,0.0,3.40625,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,RB,1.0,13,Jonathan Ward,25.0,0.3076923076923077,0.23076923076923078,2.5384615384615383,0.0,0.6923076923076923,2.6153846153846154,0.0,0.0,0.6307692307692307,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,WR,1.0,16,Nick Westbrook-Ikhine,25.0,3.5625,2.375,0.0,0.0,0.0,29.75,0.25,0.0625,5.5375,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
oti,WR,1.0,9,Robert Woods,30.0,7.666666666666667,5.0,5.111111111111111,0.1111111111111111,0.8888888888888888,61.77777777777778,0.4444444444444444,0.0,12.522222222222222,5.6,5.799999999999999,4.1450000000000005,13.0,2.8000000000000003
was,RB,1.0,9,Alex Armah,28.0,0.1111111111111111,0.1111111111111111,2.3333333333333335,0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.9666666666666667,5.4,7.1,4.375,14.0,2.0
was,TE,1.0,17,John Bates,25.0,1.4705882352941178,1.1764705882352942,0.0,0.0,0.0,14.647058823529411,0.058823529411764705,0.058823529411764705,2.2882352941176474,5.4,7.1,4.375,14.0,2.0
was,RB,0.8454545454545456,22,Reggie Bonnafon,26.0,0.5909090909090909,0.45454545454545453,8.590909090909092,0.045454545454545456,1.3181818181818181,3.9545454545454546,0.045454545454545456,0.0,2.0272727272727273,5.4,7.1,4.375,14.0,2.0
was,WR,1.0,15,Dyami Brown,23.0,1.6666666666666667,0.8,-0.26666666666666666,0.0,0.06666666666666667,11.0,0.0,0.0,1.4733333333333336,5.4,7.1,4.375,14.0,2.0
was,WR,1.0,17,Alex Erickson,30.0,0.23529411764705882,0.17647058823529413,0.0,0.0,0.0,3.235294117647059,0.0,0.0,0.411764705882353,5.4,7.1,4.375,14.0,2.0
was,RB,1.0,16,Antonio Gibson,24.0,3.25,2.625,64.8125,0.4375,16.125,18.375,0.1875,0.375,12.63125,5.4,7.1,4.375,14.0,2.0
was,RB,1.0,11,J.D. McKissic,29.0,4.818181818181818,3.909090909090909,19.272727272727273,0.18181818181818182,4.363636363636363,36.09090909090909,0.18181818181818182,0.0,9.672727272727274,5.4,7.1,4.375,14.0,2.0
was,WR,1.0,17,Terry McLaurin,27.0,7.647058823529412,4.529411764705882,0.7058823529411765,0.0,0.058823529411764705,61.94117647058823,0.29411764705882354,0.0,10.294117647058822,5.4,7.1,4.375,14.0,2.0
was,WR,1.0,13,Dax Milne,23.0,1.0769230769230769,0.6923076923076923,0.07692307692307693,0.0,0.07692307692307693,6.384615384615385,0.0,0.07692307692307693,0.8384615384615385,5.4,7.1,4.375,14.0,2.0
was,RB,1.0,17,Jaret Patterson,23.0,0.6470588235294118,0.5882352941176471,15.647058823529411,0.11764705882352941,4.0,4.294117647058823,0.0,0.058823529411764705,2.876470588235294,5.4,7.1,4.375,14.0,2.0
was,WR,0.925,20,Curtis Samuel,26.0,5.3,4.15,10.55,0.1,2.25,43.9,0.15,0.05,8.920000000000002,5.4,7.1,4.375,14.0,2.0
was,WR,1.0,14,Cam Sims,26.0,1.6428571428571428,1.0714285714285714,0.5,0.0,0.07142857142857142,15.071428571428571,0.14285714285714285,0.0,2.9499999999999997,5.4,7.1,4.375,14.0,2.0
was,TE,0.9272727272727272,22,Logan Thomas,31.0,6.136363636363637,4.090909090909091,0.22727272727272727,0.0,0.13636363636363635,39.36363636363637,0.4090909090909091,0.045454545454545456,8.368181818181819,5.4,7.1,4.375,14.0,2.0
was,RB,0.95,10,Jonathan Williams,28.0,1.0,0.8,8.4,0.1,1.8,4.9,0.0,0.1,2.1300000000000003,5.4,7.1,4.375,14.0,2.0
